userProfileId,total_sales_value
,509606.97000000015
e566a1b5-b59d-41d7-97e4-ceece65d191e,219142.0
0a20fd05-7293-4d2c-a554-c1045a8751c3,142727.0
96dfbefc-6ad4-4a6e-a8ee-d854d4c56ab6,121917.0
6a9dd53c-848b-4c9f-b482-f6f3e60a67f0,104767.37000000002
0509f517-7a84-46ed-afc9-96f658ee69db,83163.7
4a577bd6-77d0-460d-95ef-10b5d6af5b02,68274.0
749d8fd6-2eea-429b-9f4e-743b4c573246,66197.28
37d90d96-7415-4d97-9c40-e21f27fe7057,63497.979999999996
5b610c5d-0e98-4081-994b-97a225e2fa51,59643.0
